environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,91,1,0.0,0.6000000000000001,23.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,92,0,0.0,0.0,23.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,93,2,0.0,0.4,23.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,94,1,1.0,0.6000000000000001,24.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,95,0,1.0,0.0,24.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,96,2,1.0,0.4,24.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,97,1,0.0,0.6000000000000001,25.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,98,0,1.0,0.0,25.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,99,2,0.0,0.4,25.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,100,0,0.0,0.0,25.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,101,1,0.0,0.6000000000000001,26.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,102,2,0.0,0.4,26.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,103,0,1.0,0.0,26.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,104,1,1.0,0.6000000000000001,27.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,105,0,1.0,0.0,27.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,106,2,1.0,0.4,27.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,107,1,0.0,0.6000000000000001,28.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,108,0,1.0,0.0,28.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,109,2,0.0,0.4,28.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,110,0,1.0,0.0,28.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,111,1,0.0,0.6000000000000001,29.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,112,0,1.0,0.0,29.3
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,113,2,1.0,0.4,29.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,114,0,1.0,0.0,29.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,115,2,0.0,0.4,30.099999999999998
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,116,1,0.0,0.6000000000000001,30.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,117,0,1.0,0.0,30.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,118,0,1.0,0.0,30.7
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,119,2,1.0,0.4,31.099999999999998
nonstationary_bernoulli,discounted_ucb,du_g090,120,0,120,1,1.0,0.6000000000000001,31.7
