environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,1,0,1.0,0.49999999999999994,0.49999999999999994
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,2,1,1.0,0.0,0.49999999999999994
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,3,2,1.0,0.29999999999999993,0.7999999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,4,0,0.0,0.49999999999999994,1.2999999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,5,1,1.0,0.0,1.2999999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,6,2,1.0,0.29999999999999993,1.5999999999999996
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,7,1,1.0,0.0,1.5999999999999996
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,8,2,1.0,0.29999999999999993,1.8999999999999995
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,9,0,0.0,0.49999999999999994,2.3999999999999995
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,10,1,1.0,0.0,2.3999999999999995
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,11,2,1.0,0.29999999999999993,2.6999999999999993
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,12,1,1.0,0.0,2.6999999999999993
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,13,2,1.0,0.29999999999999993,2.999999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,14,1,0.0,0.0,2.999999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,15,2,0.0,0.29999999999999993,3.299999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,16,0,0.0,0.49999999999999994,3.799999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,17,1,1.0,0.0,3.799999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,18,2,0.0,0.29999999999999993,4.099999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,19,0,0.0,0.49999999999999994,4.599999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,20,1,1.0,0.0,4.599999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,21,1,1.0,0.0,4.599999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,22,2,1.0,0.29999999999999993,4.899999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,23,1,1.0,0.0,4.899999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,24,2,0.0,0.29999999999999993,5.199999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,25,0,0.0,0.49999999999999994,5.699999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,26,1,0.0,0.0,5.699999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,27,2,1.0,0.29999999999999993,5.999999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,28,1,1.0,0.0,5.999999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,29,2,1.0,0.29999999999999993,6.299999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,30,0,0.0,0.49999999999999994,6.799999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,31,1,0.0,0.0,6.799999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,32,2,0.0,0.29999999999999993,7.099999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,33,1,1.0,0.0,7.099999999999998
nonstationary_bernoulli,discounted_ucb,du_g099,120,0,34,2,0.0,0.29999999999999993,7.399999999999998
