environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,37,2,1.0,0.29999999999999993,8.799999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,38,1,0.0,0.0,8.799999999999999
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,39,2,1.0,0.29999999999999993,9.1
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,40,2,0.0,0.29999999999999993,9.4
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,41,1,1.0,0.0,9.4
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,42,0,0.0,0.49999999999999994,9.9
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,43,1,1.0,0.0,9.9
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,44,1,1.0,0.0,9.9
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,45,2,1.0,0.29999999999999993,10.200000000000001
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,46,2,1.0,0.29999999999999993,10.500000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,47,1,0.0,0.0,10.500000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,48,2,1.0,0.29999999999999993,10.800000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,49,0,1.0,0.49999999999999994,11.300000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,50,2,1.0,0.29999999999999993,11.600000000000003
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,51,0,0.0,0.49999999999999994,12.100000000000003
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,52,2,1.0,0.29999999999999993,12.400000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,53,1,0.0,0.0,12.400000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,54,2,0.0,0.29999999999999993,12.700000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,55,0,1.0,0.49999999999999994,13.200000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,56,0,0.0,0.49999999999999994,13.700000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,57,1,1.0,0.0,13.700000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,58,2,0.0,0.29999999999999993,14.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,59,1,1.0,0.0,14.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,60,1,1.0,0.0,14.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,61,1,0.0,0.6000000000000001,14.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,62,0,1.0,0.0,14.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,63,2,0.0,0.4,15.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,64,0,1.0,0.0,15.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,65,0,1.0,0.0,15.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,66,0,1.0,0.0,15.000000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,67,1,0.0,0.6000000000000001,15.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,68,0,1.0,0.0,15.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,69,0,1.0,0.0,15.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,70,2,1.0,0.4,16.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,71,0,1.0,0.0,16.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,72,2,1.0,0.4,16.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,73,0,1.0,0.0,16.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,74,2,0.0,0.4,16.8
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,75,1,1.0,0.6000000000000001,17.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,76,0,1.0,0.0,17.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,77,1,1.0,0.6000000000000001,18.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,78,0,1.0,0.0,18.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,79,1,0.0,0.6000000000000001,18.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,80,0,1.0,0.0,18.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,81,0,1.0,0.0,18.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,82,2,0.0,0.4,19.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,83,0,1.0,0.0,19.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,84,0,0.0,0.0,19.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,85,1,0.0,0.6000000000000001,19.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,86,2,1.0,0.4,20.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,87,2,1.0,0.4,20.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,88,0,0.0,0.0,20.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,89,2,0.0,0.4,20.8
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,90,1,0.0,0.6000000000000001,21.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,91,0,1.0,0.0,21.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,92,0,1.0,0.0,21.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,93,2,0.0,0.4,21.8
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,94,1,1.0,0.6000000000000001,22.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,95,0,1.0,0.0,22.400000000000002
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,96,1,1.0,0.6000000000000001,23.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,97,0,0.0,0.0,23.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,98,1,0.0,0.6000000000000001,23.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,99,2,0.0,0.4,24.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,100,0,1.0,0.0,24.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,101,1,0.0,0.6000000000000001,24.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,102,0,1.0,0.0,24.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,103,0,1.0,0.0,24.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,104,0,1.0,0.0,24.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,105,2,0.0,0.4,25.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,106,0,1.0,0.0,25.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,107,0,0.0,0.0,25.000000000000004
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,108,1,1.0,0.6000000000000001,25.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,109,1,0.0,0.6000000000000001,26.200000000000006
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,110,2,0.0,0.4,26.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,111,0,1.0,0.0,26.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,112,0,1.0,0.0,26.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,113,0,1.0,0.0,26.600000000000005
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,114,1,1.0,0.6000000000000001,27.200000000000006
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,115,1,0.0,0.6000000000000001,27.800000000000008
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,116,0,1.0,0.0,27.800000000000008
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,117,0,1.0,0.0,27.800000000000008
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,118,2,0.0,0.4,28.200000000000006
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,119,0,1.0,0.0,28.200000000000006
nonstationary_bernoulli,discounted_ucb,du_g099,120,1,120,0,1.0,0.0,28.200000000000006
