environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,79,2,1.0,0.4,13.900000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,80,2,0.0,0.4,14.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,81,0,1.0,0.0,14.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,82,2,1.0,0.4,14.700000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,83,2,0.0,0.4,15.100000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,84,0,1.0,0.0,15.100000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,85,0,0.0,0.0,15.100000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,86,1,0.0,0.6000000000000001,15.700000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,87,0,1.0,0.0,15.700000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,88,2,0.0,0.4,16.1
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,89,0,0.0,0.0,16.1
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,90,1,1.0,0.6000000000000001,16.700000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,91,1,0.0,0.6000000000000001,17.300000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,92,1,1.0,0.6000000000000001,17.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,93,1,0.0,0.6000000000000001,18.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,94,0,0.0,0.0,18.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,95,2,0.0,0.4,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,96,0,1.0,0.0,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,97,0,1.0,0.0,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,98,0,1.0,0.0,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,99,0,1.0,0.0,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,100,0,0.0,0.0,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,101,0,1.0,0.0,18.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,102,2,0.0,0.4,19.300000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,103,0,1.0,0.0,19.300000000000004
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,104,1,1.0,0.6000000000000001,19.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,105,1,0.0,0.6000000000000001,20.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,106,1,1.0,0.6000000000000001,21.10000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,107,1,0.0,0.6000000000000001,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,108,0,1.0,0.0,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,109,0,1.0,0.0,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,110,0,1.0,0.0,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,111,0,1.0,0.0,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,112,0,1.0,0.0,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,113,0,1.0,0.0,21.70000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,114,2,1.0,0.4,22.10000000000001
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,115,2,0.0,0.4,22.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,116,0,1.0,0.0,22.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,117,0,1.0,0.0,22.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,118,0,1.0,0.0,22.500000000000007
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,119,2,1.0,0.4,22.900000000000006
nonstationary_bernoulli,sliding_window_ucb,sw_w30,120,0,120,2,1.0,0.4,23.300000000000004
