environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,60,1,1.0,0.0,10.700000000000003
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,61,1,0.0,0.6000000000000001,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,62,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,63,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,64,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,65,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,66,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,67,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,68,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,69,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,70,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,71,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,72,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,73,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,74,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,75,0,0.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,76,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,77,0,0.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,78,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,79,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,80,0,1.0,0.0,11.300000000000002
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,1,81,0,1.0,0.0,11.300000000000002
